"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL2158214";"";"0";"564.62";"2";"6.47";"26g";"O=C(O)c1ccc(COc2ccc(/C=C3\S/C(=N\c4ccccc4)N(Cc4ccc(C(=O)O)cc4)C3=O)cc2)cc1";"IC50";"'='";"550.0";"nM";"6.26";"";"";"UO_0000065";"11.09";"0.21";"-0.21";"5.37";"False";"CHEMBL2163153";"Inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157940";"1";"Scientific Literature";"J. Med. Chem.";"2012";""
"CHEMBL1269420";"";"0";"246.22";"0";"1.74";"2a";"O=C(c1ccc(O)c(O)c1)c1ccc(O)c(O)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2020427";"Inhibition of GST-tagged human recombinant PTB1B using pNPP as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2016669";"";"0";"682.82";"2";"7.12";"3f";"COc1cc(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c(Br)c1OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2020427";"Inhibition of GST-tagged human recombinant PTB1B using pNPP as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL1882430";"";"0";"342.36";"0";"4.24";"MLS-0437605";"COc1ccc(-c2nnc(Nc3nc4c(F)cccc4s3)o2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3430038";"Inhibition of recombinant PTP1B (unknown origin) using OMFP as substrate after 1 hr by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425500";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL169";"URSOLIC ACID";"2";"456.71";"1";"7.09";"Ursolic acid";"C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"11.53";"0.22";"-1.82";"9.16";"False";"CHEMBL4030281";"Inhibition of PTP1B (unknown origin) using pNPP as substrate pretreated for 10 mins followed by substrate addition measured after 20 mins by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4028838";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";""
"CHEMBL110642";"";"0";"350.50";"1";"5.92";"7";"C=C1OC(=O)C(C(=O)CCCCCCCCCCCCCCC)=C1O";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"18.25";"0.35";"0.48";"10.06";"False";"CHEMBL3428080";"Inhibition of 6-His-N-terminal tagged human PTP1B expressed in Escherichia coli BL21 (DE3) cells assessed as pNP formation using pNPP as substrate incubated for 15 mins prior to substrate addition by plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"BL21-DE3";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425400";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL233760";"";"0";"368.51";"0";"4.77";"rac-1, rac-RK-682";"CCCCCCCCCCCCCCCC(=O)C1=C(O)C(CO)OC1=O";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"16.70";"0.32";"1.38";"7.34";"False";"CHEMBL3428080";"Inhibition of 6-His-N-terminal tagged human PTP1B expressed in Escherichia coli BL21 (DE3) cells assessed as pNP formation using pNPP as substrate incubated for 15 mins prior to substrate addition by plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"BL21-DE3";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425400";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL2313417";"";"0";"476.74";"1";"5.47";"8";"C=C(C)[C@@H](O)CC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3CC[C@]12C";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2320379";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311280";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL3098854";"";"0";"564.66";"2";"6.82";"8d";"COc1cc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1OCCc1ccccc1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"9.83";"0.18";"-1.27";"6.28";"False";"CHEMBL3102582";"Inhibition of human recombinant PTP1B expressed in Escherichia coli TB1 using p-nitrophenylphosphate as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098122";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3098852";"";"0";"534.64";"2";"6.81";"8b";"O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCCc4ccccc4)cc3)S/C2=N\c2ccccc2)cc1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"10.89";"0.20";"-0.99";"7.35";"False";"CHEMBL3102582";"Inhibition of human recombinant PTP1B expressed in Escherichia coli TB1 using p-nitrophenylphosphate as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098122";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL3427126";"";"0";"576.73";"2";"7.86";"5";"CCCCCCCCCCCCCCCC(=O)C1=C(O)C(COC(=O)c2ccc(C(=O)c3ccccc3)cc2)OC1=O";"IC50";"'='";"300.0";"nM";"6.52";"";"";"UO_0000065";"11.31";"0.21";"-1.34";"6.10";"False";"CHEMBL3428080";"Inhibition of 6-His-N-terminal tagged human PTP1B expressed in Escherichia coli BL21 (DE3) cells assessed as pNP formation using pNPP as substrate incubated for 15 mins prior to substrate addition by plate reader analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"BL21-DE3";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425400";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL3426931";"";"0";"540.69";"2";"7.17";"2";"CN1C(=O)/C(=C\c2ccc(OCc3ccc(C4CCCCC4)cc3)cc2)S/C1=N/c1ccc(CC(=O)O)cc1";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"12.24";"0.23";"-0.55";"8.36";"False";"CHEMBL3430025";"Inhibition of recombinant human PTP1B assessed as hydrolysis of DiFMUP preincubated for 10 mins followed by DiFMUP addition measured after 5 mins by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3425500";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";""
"CHEMBL2016654";"";"0";"460.12";"0";"4.48";"1c";"COc1cc(Br)c(C(=O)c2cc(OC)c(OC)cc2Br)cc1OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2020427";"Inhibition of GST-tagged human recombinant PTB1B using pNPP as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2016661";"";"0";"561.80";"1";"4.79";"2e";"O=C(c1cc(O)c(O)c(Br)c1Br)c1cc(O)c(O)c(Br)c1Br";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2020427";"Inhibition of GST-tagged human recombinant PTB1B using pNPP as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2016662";"";"0";"640.70";"2";"5.55";"2f";"O=C(c1cc(O)c(O)c(Br)c1Br)c1c(Br)c(O)c(O)c(Br)c1Br";"IC50";"'='";"2450.0";"nM";"5.61";"";"";"UO_0000065";"8.76";"0.33";"0.06";"5.73";"False";"CHEMBL2020427";"Inhibition of GST-tagged human recombinant PTB1B using pNPP as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2016664";"";"0";"288.34";"0";"3.31";"3a";"COc1ccc(Cc2ccc(OC)c(OC)c2)cc1OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2020427";"Inhibition of GST-tagged human recombinant PTB1B using pNPP as substrate after 3 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2016568";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL2375472";"";"0";"774.05";"2";"6.00";"2g";"COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)OC)[C@@H](O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2378248";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375238";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL179166";"SODIUM ORTHOVANAD";"0";"183.91";"";"";"Sodium orthovanadate";"";"IC50";"'='";"8540.0";"nM";"5.07";"";"";"UO_0000065";"27.56";"";"";"";"False";"CHEMBL2378248";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375238";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL4177329";"";"0";"387.44";"1";"6.34";"24";"CC(C)c1ccc(Oc2ccc(-c3cnc(-c4ccc(O)c(O)c4)o3)cc2)cc1";"IC50";"'='";"7440.0";"nM";"5.13";"";"";"UO_0000065";"13.24";"0.24";"-1.21";"6.77";"False";"CHEMBL4139403";"Inhibition of recombinant GST-tagged PTP1B catalytic domain (1 to 321 residues) (unknown origin) expressed in Escherichia coli BL21(DE3) using pNPP as substrate after 30 mins by spectrophotometer";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4138099";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL2414206";"";"0";"272.48";"1";"6.91";"11";"CC(C)=C1C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC1";"IC50";"'>='";"20.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL2415671";"Inhibition of human recombinant PTP1B-mediated pNPP hydrolysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413037";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL2414200";"";"0";"394.51";"0";"3.23";"4";"COC(=O)/C1=C\CC[C@](C)(O)[C@H](O)CC/C(C(=O)OC)=C\C=C(/C(C)C)CC1";"IC50";"'>='";"20.0";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL2415671";"Inhibition of human recombinant PTP1B-mediated pNPP hydrolysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413037";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL2419069";"";"0";"260.31";"0";"1.76";"7d";"O=C(OC1CS[S+]([O-])C1)c1ccc(F)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2418908";"";"0";"321.22";"0";"2.39";"7b";"O=C(OC1CS[S+]([O-])C1)c1ccccc1Br";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL2419085";"";"0";"286.37";"0";"2.62";"5o";"COc1ccc(C(=O)OC2CSSC2)c(OC)c1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";""
"CHEMBL3317600";"";"0";"376.43";"0";"3.44";"2f";"CCOC(=O)c1c(N)sc(/N=C/c2ccc(OC)cc2)c1C(=O)OCC";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3376967";"Inhibition of PTP-1B (unknown origin) using pNPP substrate measured after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352002";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";""
"CHEMBL2436024";"";"0";"597.74";"2";"6.74";"14b";"COC(=O)c1cccc(NC(=O)c2csc([C@H](Cc3ccc(OCc4ccccc4)cc3)NC(=O)C3CCCCC3)n2)c1";"IC50";"'='";"10550.0";"nM";"4.98";"";"";"UO_0000065";"8.33";"0.16";"-1.76";"4.67";"False";"CHEMBL2437800";"Inhibition of GST-tagged PTP1B (unknown origin) using pNPP as substrate measured for 2 mins by colorimetric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434820";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL4070916";"";"0";"461.56";"1";"5.37";"6d";"O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(OCc4ccccc4)c3)SC2=S)cc1";"IC50";"'='";"5700.0";"nM";"5.24";"";"";"UO_0000065";"11.36";"0.22";"-0.13";"7.85";"False";"CHEMBL3995095";"Inhibition of full length recombinant human PTP1B using pNPP as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994583";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL2375453";"";"0";"716.01";"2";"6.76";"3c";"C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)NCCCCCC(=O)O)CC[C@]34C)C2(C)C)[C@@H](O)[C@H](O)[C@@H]1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2378248";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375238";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL2375469";"";"0";"908.18";"3";"3.65";"2d";"COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2378248";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375238";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL169";"URSOLIC ACID";"2";"456.71";"1";"7.09";"UA";"C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C";"IC50";"'='";"5200.0";"nM";"5.28";"";"";"UO_0000065";"11.57";"0.22";"-1.81";"9.18";"True";"CHEMBL3810646";"Inhibition of recombinant human PTP1B assessed as hydrolysis of p-nitrophenyl phosphate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808312";"1";"Scientific Literature";"J. Nat. Prod.";"2016";""
"CHEMBL2011700";"";"0";"588.61";"2";"7.79";"7c";"O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(OCc4ccccc4)c3)S/C2=N\c2ccc(C(F)(F)F)cc2)cc1";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"8.92";"0.17";"-2.54";"6.63";"False";"CHEMBL2016026";"Competitive inhibition of GST-tagged human recombinant PTP1B expressed in Escherichia coli TB1 using p-nitrophenylphosphate as substrate by Line-Weaver Burk plot";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2010756";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2012";""
"CHEMBL4210458";"";"0";"544.51";"2";"1.64";"10";"COc1cc(/C=C/C(=O)O[C@H]2[C@H](O)C[C@](O)(C(=O)O)C[C@H]2OC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O";"IC50";"'='";"67100.0";"nM";"4.17";"";"";"UO_0000065";"7.66";"0.15";"2.53";"2.20";"False";"CHEMBL4189096";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184307";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2018";""
"CHEMBL498230";"OLEANDEROLIDE";"0";"472.71";"1";"5.88";"1";"CC1(C)CC[C@@]23CC[C@]4(C)[C@](OC2=O)([C@@H](O)C[C@@H]2[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]24C)[C@@H]3C1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2378248";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375238";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";""
"CHEMBL426373";"";"0";"368.51";"0";"4.77";"RK-682";"CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"14.65";"0.28";"0.63";"6.44";"False";"CHEMBL2089751";"Inhibition of human recombinant PTP1B using p-nitrophenyl phosphate as substrate assessed as p-nitrophenol release after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2086257";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL3581568";"";"0";"451.65";"1";"5.17";"5";"CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3c4ccc([C@H](C)[C@@H]5NC[C@@H](C)C[C@H]5O)c(C)c4C[C@@H]32)C1";"IC50";"'='";"4700.0";"nM";"5.33";"";"";"UO_0000065";"11.80";"0.22";"0.16";"9.10";"False";"CHEMBL3582959";"Inhibition of PTP1B (unknown origin) using p-nitrophenyl phosphate as substrate after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580545";"1";"Scientific Literature";"J. Nat. Prod.";"2015";""
"CHEMBL3581565";"";"0";"457.66";"0";"3.78";"2";"C[C@H]1CC[C@@H]2N(C1)C[C@H]1[C@@H]3C[C@H]4[C@@H](CC=C5C[C@@H](OC=O)CC[C@@]54C)[C@@H]3C[C@H](O)[C@@H]1[C@]2(C)O";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3582959";"Inhibition of PTP1B (unknown origin) using p-nitrophenyl phosphate as substrate after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3580545";"1";"Scientific Literature";"J. Nat. Prod.";"2015";""
"CHEMBL2208248";"";"0";"370.36";"0";"3.50";"4";"O=C1Nc2ccccc2/C1=C\c1ccc(CN2C(=O)C(=O)c3ccccc32)o1";"IC50";"'='";"7630.0";"nM";"5.12";"";"";"UO_0000065";"13.82";"0.25";"1.62";"6.43";"False";"CHEMBL2211769";"Inhibition of recombinant PTP1B using para-nitrophenylphosphate as substrate by high throughput screening assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203044";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
"CHEMBL4097088";"";"0";"447.54";"1";"5.58";"6b";"O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(Oc4ccccc4)c3)SC2=S)cc1";"IC50";"'='";"7100.0";"nM";"5.15";"";"";"UO_0000065";"11.50";"0.23";"-0.43";"7.70";"False";"CHEMBL3995095";"Inhibition of full length recombinant human PTP1B using pNPP as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3994583";"1";"Scientific Literature";"Eur J Med Chem";"2017";""
"CHEMBL2208250";"";"0";"384.39";"0";"3.81";"23";"Cc1ccc2c(c1)/C(=C\c1ccc(CN3C(=O)C(=O)c4ccccc43)o1)C(=O)N2";"IC50";"'='";"9820.0";"nM";"5.01";"";"";"UO_0000065";"13.03";"0.24";"1.20";"6.29";"False";"CHEMBL2211769";"Inhibition of recombinant PTP1B using para-nitrophenylphosphate as substrate by high throughput screening assay";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL335";"Protein-tyrosine phosphatase 1B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203044";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2012";""
